call_id,date,week_start,hour,agent_id,agent_name,channel,duration_minutes,wait_time_minutes,resolved,customer_satisfaction
30208,2025-10-07,2025-10-06,19,106,Frank Miller,WhatsApp,18.89,1.0,True,3
30209,2025-10-07,2025-10-06,17,103,Carol White,Email,12.91,7.82,True,2
30210,2025-10-07,2025-10-06,18,106,Frank Miller,WhatsApp,12.51,3.38,False,3
30211,2025-10-07,2025-10-06,10,102,Bob Smith,Phone,21.28,12.23,True,2
30212,2025-10-07,2025-10-06,17,101,Alice Johnson,Phone,13.94,7.04,True,3
30213,2025-10-07,2025-10-06,13,105,Emma Davis,WhatsApp,10.46,12.95,True,1
30214,2025-10-07,2025-10-06,14,103,Carol White,Email,12.37,4.8,True,1
30215,2025-10-07,2025-10-06,17,101,Alice Johnson,WhatsApp,18.48,4.72,True,5
30216,2025-10-07,2025-10-06,13,106,Frank Miller,WhatsApp,18.2,7.49,True,2
30217,2025-10-07,2025-10-06,10,106,Frank Miller,Phone,16.57,3.47,False,3
30218,2025-10-07,2025-10-06,16,106,Frank Miller,Chat,14.76,3.1,False,1
30219,2025-10-07,2025-10-06,15,106,Frank Miller,Email,16.6,1.32,True,2
30220,2025-10-07,2025-10-06,19,101,Alice Johnson,Phone,11.59,2.57,True,1
30221,2025-10-07,2025-10-06,13,102,Bob Smith,Phone,7.52,0.46,True,2
30222,2025-10-07,2025-10-06,10,106,Frank Miller,Phone,22.3,1.33,True,5
30223,2025-10-07,2025-10-06,14,102,Bob Smith,Email,32.1,1.68,False,3
30224,2025-10-07,2025-10-06,12,105,Emma Davis,Phone,14.89,0.1,True,4
30225,2025-10-07,2025-10-06,8,103,Carol White,Email,24.59,1.93,True,3
30226,2025-10-07,2025-10-06,8,103,Carol White,Email,16.88,5.13,True,4
30227,2025-10-07,2025-10-06,11,103,Carol White,WhatsApp,17.04,0.76,True,3
30228,2025-10-07,2025-10-06,15,101,Alice Johnson,Phone,13.44,2.87,True,3
30229,2025-10-07,2025-10-06,14,105,Emma Davis,Phone,12.3,1.1,True,1
30230,2025-10-07,2025-10-06,9,105,Emma Davis,Email,13.66,0.84,True,1
30231,2025-10-07,2025-10-06,19,106,Frank Miller,WhatsApp,6.86,1.27,True,3
30232,2025-10-07,2025-10-06,19,103,Carol White,Phone,6.52,3.71,False,3
30233,2025-10-07,2025-10-06,9,101,Alice Johnson,WhatsApp,18.9,1.09,True,5
30234,2025-10-07,2025-10-06,17,105,Emma Davis,Phone,12.09,3.69,True,5
30235,2025-10-07,2025-10-06,9,106,Frank Miller,WhatsApp,11.8,1.49,True,3
30236,2025-10-07,2025-10-06,13,103,Carol White,Email,12.51,1.33,False,3
30237,2025-10-07,2025-10-06,8,105,Emma Davis,Phone,13.85,1.59,False,2
30238,2025-10-07,2025-10-06,15,101,Alice Johnson,Phone,17.21,4.33,True,3
30239,2025-10-07,2025-10-06,14,106,Frank Miller,Phone,17.78,0.83,True,5
30240,2025-10-07,2025-10-06,12,103,Carol White,WhatsApp,16.66,6.35,False,2
30241,2025-10-07,2025-10-06,15,103,Carol White,Phone,19.54,6.3,True,4
30242,2025-10-07,2025-10-06,17,106,Frank Miller,Email,14.78,1.88,True,2
30243,2025-10-07,2025-10-06,18,106,Frank Miller,WhatsApp,12.3,1.95,True,5
30244,2025-10-07,2025-10-06,14,103,Carol White,Phone,16.48,4.06,True,5
30245,2025-10-07,2025-10-06,15,104,David Brown,WhatsApp,13.16,1.98,True,2
30246,2025-10-08,2025-10-06,8,105,Emma Davis,WhatsApp,11.51,0.45,True,5
30247,2025-10-08,2025-10-06,14,106,Frank Miller,Email,19.6,3.71,True,2
30248,2025-10-08,2025-10-06,11,104,David Brown,Email,2.44,0.67,False,1
30249,2025-10-08,2025-10-06,17,105,Emma Davis,Email,17.04,0.61,True,5
30250,2025-10-08,2025-10-06,9,104,David Brown,WhatsApp,7.46,2.34,False,1
30251,2025-10-08,2025-10-06,19,101,Alice Johnson,Email,29.26,0.18,True,2
30252,2025-10-08,2025-10-06,19,105,Emma Davis,Chat,15.68,1.16,True,2
30253,2025-10-08,2025-10-06,9,106,Frank Miller,Phone,17.85,1.3,True,4
30254,2025-10-08,2025-10-06,12,103,Carol White,Chat,15.8,9.46,False,2
30255,2025-10-08,2025-10-06,8,102,Bob Smith,Email,9.7,1.03,True,3
30256,2025-10-08,2025-10-06,19,101,Alice Johnson,Chat,11.18,18.82,True,1
30257,2025-10-08,2025-10-06,12,104,David Brown,Phone,12.23,0.32,False,3
30258,2025-10-08,2025-10-06,16,104,David Brown,WhatsApp,2.48,6.89,True,1
30259,2025-10-08,2025-10-06,9,105,Emma Davis,Chat,8.11,0.43,False,2
30260,2025-10-08,2025-10-06,17,102,Bob Smith,Email,5.88,6.83,True,3
30261,2025-10-08,2025-10-06,11,102,Bob Smith,Email,19.22,0.57,True,3
30262,2025-10-08,2025-10-06,14,103,Carol White,WhatsApp,12.77,3.98,True,5
30263,2025-10-08,2025-10-06,19,102,Bob Smith,Phone,9.05,0.24,True,4
30264,2025-10-08,2025-10-06,18,106,Frank Miller,Chat,19.15,8.99,True,2
30265,2025-10-08,2025-10-06,12,103,Carol White,WhatsApp,18.55,7.92,True,4
30266,2025-10-08,2025-10-06,9,106,Frank Miller,Email,16.48,2.39,False,1
30267,2025-10-08,2025-10-06,18,104,David Brown,Chat,14.27,3.37,True,1
30268,2025-10-08,2025-10-06,8,106,Frank Miller,Phone,13.95,0.45,True,3
30269,2025-10-08,2025-10-06,17,105,Emma Davis,Chat,12.95,4.11,True,4
30270,2025-10-08,2025-10-06,8,101,Alice Johnson,Email,4.08,6.01,False,1
30271,2025-10-08,2025-10-06,12,104,David Brown,Phone,4.06,3.67,False,2
30272,2025-10-08,2025-10-06,14,101,Alice Johnson,Phone,16.45,3.4,True,1
30273,2025-10-08,2025-10-06,12,106,Frank Miller,Chat,1.55,1.12,False,3
30274,2025-10-08,2025-10-06,18,106,Frank Miller,Email,18.59,1.68,True,5
30275,2025-10-08,2025-10-06,12,101,Alice Johnson,Chat,16.17,7.3,True,4
30276,2025-10-08,2025-10-06,12,102,Bob Smith,WhatsApp,19.97,4.4,True,4
30277,2025-10-08,2025-10-06,19,101,Alice Johnson,Chat,17.28,1.23,True,4
30278,2025-10-08,2025-10-06,11,104,David Brown,Email,15.45,2.78,True,4
30279,2025-10-08,2025-10-06,13,103,Carol White,Email,25.5,2.59,True,2
30280,2025-10-08,2025-10-06,13,105,Emma Davis,Phone,16.69,1.52,True,1
30281,2025-10-08,2025-10-06,12,102,Bob Smith,Phone,18.32,1.03,True,1
30282,2025-10-08,2025-10-06,14,105,Emma Davis,Phone,15.77,0.57,True,3
30283,2025-10-08,2025-10-06,12,101,Alice Johnson,Phone,17.79,2.69,True,4
30284,2025-10-08,2025-10-06,14,103,Carol White,Email,6.63,7.68,True,3
30285,2025-10-08,2025-10-06,17,106,Frank Miller,WhatsApp,18.39,2.96,True,5
30286,2025-10-08,2025-10-06,19,106,Frank Miller,Phone,17.21,1.01,True,5
30287,2025-10-08,2025-10-06,16,104,David Brown,Chat,17.94,4.45,True,1
30288,2025-10-08,2025-10-06,13,104,David Brown,Phone,21.54,0.06,True,4
30289,2025-10-08,2025-10-06,9,101,Alice Johnson,WhatsApp,14.91,0.89,True,1
30290,2025-10-08,2025-10-06,8,105,Emma Davis,Chat,22.6,0.99,True,4
30291,2025-10-08,2025-10-06,8,101,Alice Johnson,WhatsApp,8.24,1.31,True,2
30292,2025-10-08,2025-10-06,13,103,Carol White,Phone,18.11,1.38,True,4
30293,2025-10-08,2025-10-06,18,105,Emma Davis,Phone,16.97,0.42,False,1
30294,2025-10-08,2025-10-06,16,104,David Brown,Phone,8.76,15.98,True,4
30295,2025-10-08,2025-10-06,15,104,David Brown,WhatsApp,14.21,0.11,True,5
30296,2025-10-08,2025-10-06,13,106,Frank Miller,Phone,15.09,7.31,False,1
30297,2025-10-08,2025-10-06,12,106,Frank Miller,Phone,19.24,1.42,True,3
30298,2025-10-08,2025-10-06,15,104,David Brown,Email,5.83,2.95,True,1
30299,2025-10-08,2025-10-06,10,104,David Brown,Phone,11.0,4.34,True,3
30300,2025-10-08,2025-10-06,8,103,Carol White,Email,20.29,4.69,True,5
30301,2025-10-08,2025-10-06,13,104,David Brown,Phone,18.09,8.57,True,1
30302,2025-10-08,2025-10-06,8,103,Carol White,WhatsApp,20.0,3.02,True,2
30303,2025-10-08,2025-10-06,12,105,Emma Davis,Chat,17.26,3.34,True,2
30304,2025-10-08,2025-10-06,8,102,Bob Smith,Email,11.84,5.38,False,2
30305,2025-10-08,2025-10-06,17,102,Bob Smith,Phone,18.31,1.09,True,2
30306,2025-10-08,2025-10-06,17,101,Alice Johnson,Phone,16.76,1.88,True,3
30307,2025-10-08,2025-10-06,10,106,Frank Miller,Phone,10.37,0.32,False,3
30308,2025-10-08,2025-10-06,18,104,David Brown,Phone,7.78,2.12,True,1
30309,2025-10-08,2025-10-06,8,105,Emma Davis,Phone,18.54,4.67,True,5
30310,2025-10-08,2025-10-06,9,106,Frank Miller,Email,14.66,0.84,False,3
30311,2025-10-08,2025-10-06,16,104,David Brown,Phone,15.31,3.63,True,4
30312,2025-10-08,2025-10-06,13,105,Emma Davis,Phone,16.02,6.23,True,5
30313,2025-10-08,2025-10-06,15,102,Bob Smith,Phone,13.88,6.16,False,1
30314,2025-10-08,2025-10-06,18,103,Carol White,Phone,22.55,1.82,True,5
30315,2025-10-08,2025-10-06,19,104,David Brown,WhatsApp,12.36,3.34,True,2
30316,2025-10-08,2025-10-06,9,105,Emma Davis,Chat,8.82,0.49,True,5
30317,2025-10-08,2025-10-06,16,106,Frank Miller,Phone,5.46,0.48,False,2
30318,2025-10-08,2025-10-06,13,106,Frank Miller,Phone,14.57,3.61,False,3
30319,2025-10-08,2025-10-06,12,104,David Brown,Phone,16.85,0.48,True,4
30320,2025-10-08,2025-10-06,15,103,Carol White,Phone,20.76,1.05,True,1
30321,2025-10-08,2025-10-06,15,102,Bob Smith,Chat,17.32,2.21,True,2
30322,2025-10-08,2025-10-06,19,105,Emma Davis,WhatsApp,13.38,2.86,True,5
30323,2025-10-08,2025-10-06,14,102,Bob Smith,Chat,6.71,4.72,True,3
30324,2025-10-08,2025-10-06,15,102,Bob Smith,Email,5.54,15.66,False,1
30325,2025-10-08,2025-10-06,14,101,Alice Johnson,Email,20.42,0.86,True,4
30326,2025-10-08,2025-10-06,8,106,Frank Miller,Phone,14.06,5.7,True,1
30327,2025-10-08,2025-10-06,15,104,David Brown,Email,21.54,0.54,True,2
30328,2025-10-08,2025-10-06,8,102,Bob Smith,Phone,14.75,1.06,True,5
30329,2025-10-08,2025-10-06,17,101,Alice Johnson,Phone,15.6,4.95,False,1
30330,2025-10-08,2025-10-06,12,104,David Brown,Chat,18.53,4.4,False,3
30331,2025-10-08,2025-10-06,10,102,Bob Smith,Phone,10.78,0.97,False,1
30332,2025-10-08,2025-10-06,10,101,Alice Johnson,Chat,15.26,3.31,True,3
30333,2025-10-08,2025-10-06,8,102,Bob Smith,Chat,16.36,4.35,True,2
30334,2025-10-08,2025-10-06,18,103,Carol White,Chat,6.56,0.01,True,1
30335,2025-10-08,2025-10-06,11,106,Frank Miller,Phone,11.68,4.14,True,1
30336,2025-10-08,2025-10-06,15,106,Frank Miller,Phone,13.6,1.59,True,3
30337,2025-10-08,2025-10-06,17,102,Bob Smith,WhatsApp,5.77,0.02,True,4
30338,2025-10-08,2025-10-06,8,102,Bob Smith,Chat,12.48,6.63,True,2
30339,2025-10-08,2025-10-06,9,102,Bob Smith,Email,12.68,0.69,True,2
30340,2025-10-08,2025-10-06,11,101,Alice Johnson,Phone,14.38,7.81,True,3
30341,2025-10-08,2025-10-06,12,106,Frank Miller,Phone,11.67,2.02,True,2
30342,2025-10-08,2025-10-06,12,101,Alice Johnson,Chat,21.4,5.07,True,4
30343,2025-10-08,2025-10-06,19,106,Frank Miller,Phone,17.13,9.83,True,4
30344,2025-10-08,2025-10-06,15,104,David Brown,Email,7.48,0.52,False,1
30345,2025-10-08,2025-10-06,19,102,Bob Smith,WhatsApp,15.01,10.06,True,4
30346,2025-10-08,2025-10-06,16,102,Bob Smith,Phone,10.31,0.55,False,2
30347,2025-10-08,2025-10-06,10,106,Frank Miller,Phone,14.31,2.5,True,4
30348,2025-10-08,2025-10-06,15,106,Frank Miller,Chat,16.49,6.84,True,3
30349,2025-10-08,2025-10-06,19,101,Alice Johnson,Phone,17.42,0.11,True,1
30350,2025-10-08,2025-10-06,10,101,Alice Johnson,Phone,13.81,4.35,True,2
30351,2025-10-08,2025-10-06,19,105,Emma Davis,Phone,13.4,1.08,True,3
30352,2025-10-08,2025-10-06,16,105,Emma Davis,Phone,19.76,0.29,True,2
30353,2025-10-08,2025-10-06,16,106,Frank Miller,Email,5.27,3.78,True,2
30354,2025-10-08,2025-10-06,16,103,Carol White,WhatsApp,12.86,3.13,True,4
30355,2025-10-08,2025-10-06,15,104,David Brown,Chat,15.96,5.76,True,5
30356,2025-10-08,2025-10-06,15,102,Bob Smith,Phone,10.03,0.01,True,4
30357,2025-10-08,2025-10-06,8,104,David Brown,Email,17.32,9.36,False,3
30358,2025-10-08,2025-10-06,8,102,Bob Smith,Phone,17.04,1.55,True,2
30359,2025-10-08,2025-10-06,16,104,David Brown,Phone,18.39,0.98,False,2
30360,2025-10-08,2025-10-06,16,106,Frank Miller,WhatsApp,12.23,5.76,True,5
30361,2025-10-08,2025-10-06,10,104,David Brown,WhatsApp,12.93,1.85,True,3
30362,2025-10-08,2025-10-06,11,101,Alice Johnson,Phone,14.81,4.77,True,5
30363,2025-10-08,2025-10-06,13,102,Bob Smith,Email,11.94,3.94,True,5
30364,2025-10-08,2025-10-06,16,104,David Brown,Email,16.53,2.67,False,1
30365,2025-10-08,2025-10-06,8,105,Emma Davis,Email,6.4,0.54,True,2
30366,2025-10-08,2025-10-06,19,102,Bob Smith,Email,12.52,6.47,False,2
30367,2025-10-08,2025-10-06,14,101,Alice Johnson,Email,15.92,4.98,True,4
30368,2025-10-08,2025-10-06,10,106,Frank Miller,Email,23.76,4.44,True,4
30369,2025-10-08,2025-10-06,16,103,Carol White,Phone,21.99,1.0,True,4
30370,2025-10-08,2025-10-06,10,106,Frank Miller,WhatsApp,17.28,0.35,True,2
30371,2025-10-08,2025-10-06,15,104,David Brown,Chat,28.28,2.58,True,5
30372,2025-10-08,2025-10-06,12,103,Carol White,Phone,18.06,5.23,True,1
30373,2025-10-08,2025-10-06,16,102,Bob Smith,Phone,14.87,2.72,True,2
30374,2025-10-08,2025-10-06,17,105,Emma Davis,Phone,20.58,2.12,True,3
30375,2025-10-08,2025-10-06,19,105,Emma Davis,Phone,11.87,12.14,True,2
30376,2025-10-08,2025-10-06,10,102,Bob Smith,Phone,19.89,2.83,False,1
30377,2025-10-08,2025-10-06,8,102,Bob Smith,Chat,11.67,2.8,False,1
30378,2025-10-08,2025-10-06,11,104,David Brown,Email,7.57,3.04,True,4
30379,2025-10-08,2025-10-06,18,102,Bob Smith,WhatsApp,21.81,0.28,True,3
30380,2025-10-08,2025-10-06,12,102,Bob Smith,Phone,8.93,0.07,False,3
30381,2025-10-08,2025-10-06,19,102,Bob Smith,WhatsApp,20.02,1.15,True,5
30382,2025-10-09,2025-10-06,18,103,Carol White,Email,7.8,0.27,True,1
30383,2025-10-09,2025-10-06,16,104,David Brown,Phone,14.33,0.2,True,5
30384,2025-10-09,2025-10-06,15,102,Bob Smith,Phone,11.14,7.73,True,4
30385,2025-10-09,2025-10-06,13,102,Bob Smith,Phone,19.02,3.9,True,5
30386,2025-10-09,2025-10-06,19,103,Carol White,Phone,19.97,0.77,True,4
30387,2025-10-09,2025-10-06,8,103,Carol White,WhatsApp,8.53,0.59,True,5
30388,2025-10-09,2025-10-06,13,101,Alice Johnson,Chat,19.34,5.41,False,3
30389,2025-10-09,2025-10-06,18,105,Emma Davis,Email,13.75,6.15,True,4
30390,2025-10-09,2025-10-06,14,105,Emma Davis,Email,11.86,4.96,True,2
30391,2025-10-09,2025-10-06,10,105,Emma Davis,Chat,19.65,12.25,True,5
30392,2025-10-09,2025-10-06,13,106,Frank Miller,Chat,24.56,4.51,True,3
30393,2025-10-09,2025-10-06,13,104,David Brown,WhatsApp,14.76,1.15,True,4
30394,2025-10-09,2025-10-06,8,106,Frank Miller,Phone,16.64,2.28,True,5
30395,2025-10-09,2025-10-06,14,104,David Brown,Email,15.24,2.48,False,3
30396,2025-10-09,2025-10-06,12,101,Alice Johnson,Phone,14.44,0.61,True,4
30397,2025-10-09,2025-10-06,12,102,Bob Smith,Phone,6.31,4.02,False,1
30398,2025-10-09,2025-10-06,13,101,Alice Johnson,Phone,24.3,1.47,True,5
30399,2025-10-09,2025-10-06,18,102,Bob Smith,Email,10.29,3.45,True,4
30400,2025-10-09,2025-10-06,19,106,Frank Miller,Phone,18.45,2.17,True,2
30401,2025-10-09,2025-10-06,16,104,David Brown,Chat,9.41,1.64,True,2
30402,2025-10-09,2025-10-06,17,102,Bob Smith,Phone,14.66,0.43,True,1
30403,2025-10-09,2025-10-06,17,104,David Brown,Phone,13.05,7.13,True,5
30404,2025-10-09,2025-10-06,14,103,Carol White,Phone,14.06,0.65,True,2
30405,2025-10-09,2025-10-06,10,104,David Brown,Phone,2.63,1.56,True,5
30406,2025-10-09,2025-10-06,16,106,Frank Miller,Phone,8.2,0.31,True,4
30407,2025-10-09,2025-10-06,12,106,Frank Miller,Phone,15.19,3.32,True,3
30408,2025-10-09,2025-10-06,10,101,Alice Johnson,WhatsApp,11.41,4.34,True,3
30409,2025-10-09,2025-10-06,19,102,Bob Smith,Phone,16.13,0.4,True,3
30410,2025-10-09,2025-10-06,8,101,Alice Johnson,Phone,10.94,0.67,False,1
30411,2025-10-09,2025-10-06,14,104,David Brown,Chat,22.4,0.12,False,3
30412,2025-10-09,2025-10-06,8,103,Carol White,Phone,11.46,1.04,True,1
30413,2025-10-09,2025-10-06,13,103,Carol White,Phone,11.57,6.65,False,3
30414,2025-10-09,2025-10-06,10,102,Bob Smith,Email,25.98,1.68,True,3
30415,2025-10-09,2025-10-06,13,106,Frank Miller,Phone,12.83,6.29,True,1
30416,2025-10-09,2025-10-06,11,106,Frank Miller,WhatsApp,13.35,1.13,True,4
30417,2025-10-09,2025-10-06,17,103,Carol White,Phone,9.94,6.03,True,2
30418,2025-10-09,2025-10-06,9,106,Frank Miller,Phone,15.67,2.4,True,4
30419,2025-10-09,2025-10-06,19,105,Emma Davis,Phone,20.97,1.86,True,4
30420,2025-10-09,2025-10-06,17,101,Alice Johnson,Phone,22.5,0.91,True,2
30421,2025-10-09,2025-10-06,8,103,Carol White,Phone,14.93,0.96,True,3
30422,2025-10-09,2025-10-06,19,102,Bob Smith,Phone,23.53,1.58,True,4
30423,2025-10-09,2025-10-06,18,106,Frank Miller,Email,14.23,0.6,True,1
30424,2025-10-09,2025-10-06,12,101,Alice Johnson,Phone,16.96,6.08,True,4
30425,2025-10-09,2025-10-06,10,105,Emma Davis,Phone,23.24,0.36,True,1
30426,2025-10-09,2025-10-06,10,103,Carol White,Chat,8.5,1.15,True,5
30427,2025-10-09,2025-10-06,11,103,Carol White,Phone,22.33,0.22,True,4
30428,2025-10-09,2025-10-06,14,102,Bob Smith,Chat,22.22,2.94,True,4
30429,2025-10-09,2025-10-06,9,102,Bob Smith,Phone,13.65,0.72,True,5
30430,2025-10-09,2025-10-06,14,101,Alice Johnson,Phone,16.67,2.1,True,2
30431,2025-10-09,2025-10-06,13,104,David Brown,Chat,17.3,0.29,False,1
30432,2025-10-09,2025-10-06,16,106,Frank Miller,WhatsApp,18.63,1.8,False,3
30433,2025-10-09,2025-10-06,17,101,Alice Johnson,Email,11.22,3.07,True,1
30434,2025-10-09,2025-10-06,15,104,David Brown,Email,16.54,0.1,True,5
30435,2025-10-09,2025-10-06,16,106,Frank Miller,Email,18.3,1.26,True,3
30436,2025-10-09,2025-10-06,18,102,Bob Smith,Phone,18.19,2.44,True,5
30437,2025-10-09,2025-10-06,12,102,Bob Smith,Chat,12.71,0.29,True,4
30438,2025-10-09,2025-10-06,12,102,Bob Smith,Phone,10.67,3.08,True,5
30439,2025-10-09,2025-10-06,9,102,Bob Smith,WhatsApp,17.09,1.56,True,4
30440,2025-10-09,2025-10-06,15,106,Frank Miller,Chat,19.9,9.49,True,1
30441,2025-10-09,2025-10-06,13,104,David Brown,WhatsApp,20.39,4.21,True,3
30442,2025-10-09,2025-10-06,11,103,Carol White,Phone,16.31,2.06,True,3
30443,2025-10-09,2025-10-06,11,103,Carol White,WhatsApp,19.03,2.36,True,1
30444,2025-10-09,2025-10-06,14,102,Bob Smith,Phone,12.79,5.05,True,5
30445,2025-10-09,2025-10-06,11,104,David Brown,Email,18.59,7.62,True,4
30446,2025-10-09,2025-10-06,9,102,Bob Smith,Phone,13.87,1.15,False,1
30447,2025-10-09,2025-10-06,10,105,Emma Davis,Email,9.56,2.81,False,1
30448,2025-10-09,2025-10-06,10,106,Frank Miller,Phone,18.97,1.11,True,2
30449,2025-10-09,2025-10-06,10,105,Emma Davis,Email,17.9,3.2,True,3
30450,2025-10-09,2025-10-06,16,102,Bob Smith,Chat,13.36,1.09,True,2
30451,2025-10-09,2025-10-06,13,103,Carol White,WhatsApp,11.66,10.61,True,2
30452,2025-10-09,2025-10-06,15,101,Alice Johnson,Email,16.22,4.12,False,2
30453,2025-10-09,2025-10-06,8,102,Bob Smith,Email,10.4,3.49,True,5
30454,2025-10-09,2025-10-06,8,105,Emma Davis,Email,15.31,2.55,False,1
30455,2025-10-09,2025-10-06,19,101,Alice Johnson,WhatsApp,15.05,7.27,True,3
30456,2025-10-09,2025-10-06,12,106,Frank Miller,Chat,16.56,1.28,False,1
30457,2025-10-09,2025-10-06,9,103,Carol White,Chat,18.38,0.68,False,3
30458,2025-10-09,2025-10-06,16,104,David Brown,Email,18.48,1.85,True,4
30459,2025-10-09,2025-10-06,15,103,Carol White,Email,17.52,1.84,True,4
30460,2025-10-09,2025-10-06,9,101,Alice Johnson,Email,7.52,1.67,True,4
30461,2025-10-09,2025-10-06,14,102,Bob Smith,Phone,16.53,2.46,True,1
30462,2025-10-09,2025-10-06,12,104,David Brown,Email,12.35,0.29,True,2
30463,2025-10-09,2025-10-06,9,101,Alice Johnson,Email,9.76,7.2,True,2
30464,2025-10-09,2025-10-06,11,102,Bob Smith,Email,17.27,0.61,False,1
30465,2025-10-09,2025-10-06,12,106,Frank Miller,Phone,8.45,2.24,False,3
30466,2025-10-09,2025-10-06,19,101,Alice Johnson,Phone,8.11,1.96,True,2
30467,2025-10-09,2025-10-06,8,105,Emma Davis,Phone,17.19,12.43,True,4
30468,2025-10-09,2025-10-06,16,103,Carol White,Phone,15.61,4.63,False,1
30469,2025-10-09,2025-10-06,10,104,David Brown,Phone,20.75,3.34,True,5
30470,2025-10-09,2025-10-06,15,106,Frank Miller,WhatsApp,19.03,0.86,True,4
30471,2025-10-09,2025-10-06,11,104,David Brown,Phone,15.92,4.93,False,3
30472,2025-10-09,2025-10-06,10,101,Alice Johnson,Email,15.23,0.2,True,5
30473,2025-10-09,2025-10-06,19,102,Bob Smith,WhatsApp,14.2,0.16,True,4
30474,2025-10-09,2025-10-06,17,103,Carol White,Email,17.11,6.29,True,4
30475,2025-10-09,2025-10-06,15,104,David Brown,WhatsApp,4.99,1.19,False,1
30476,2025-10-09,2025-10-06,8,106,Frank Miller,Phone,18.26,8.84,False,2
30477,2025-10-09,2025-10-06,18,102,Bob Smith,Phone,18.57,3.69,True,4
30478,2025-10-09,2025-10-06,11,104,David Brown,Phone,17.32,1.57,True,3
30479,2025-10-09,2025-10-06,13,102,Bob Smith,Email,9.03,0.88,False,2
30480,2025-10-09,2025-10-06,17,103,Carol White,Email,30.64,18.17,True,4
30481,2025-10-09,2025-10-06,11,102,Bob Smith,Chat,6.12,0.77,True,4
30482,2025-10-09,2025-10-06,12,106,Frank Miller,Email,14.44,6.52,True,2
30483,2025-10-09,2025-10-06,17,102,Bob Smith,Email,16.4,0.16,True,1
30484,2025-10-09,2025-10-06,9,101,Alice Johnson,Email,10.28,0.69,False,3
30485,2025-10-09,2025-10-06,18,105,Emma Davis,Phone,7.88,10.14,True,4
30486,2025-10-09,2025-10-06,13,101,Alice Johnson,Phone,4.56,6.52,True,3
30487,2025-10-09,2025-10-06,9,102,Bob Smith,Phone,6.23,0.8,True,1
30488,2025-10-09,2025-10-06,15,105,Emma Davis,Email,11.65,0.45,True,3
30489,2025-10-09,2025-10-06,10,104,David Brown,Phone,23.27,5.14,True,4
30490,2025-10-09,2025-10-06,10,103,Carol White,Email,27.72,3.52,True,5
30491,2025-10-09,2025-10-06,15,105,Emma Davis,WhatsApp,18.23,0.25,True,2
30492,2025-10-09,2025-10-06,8,103,Carol White,Chat,16.52,5.87,True,4
30493,2025-10-09,2025-10-06,9,102,Bob Smith,Phone,14.47,4.54,False,2
30494,2025-10-09,2025-10-06,14,104,David Brown,Phone,6.93,3.56,True,3
30495,2025-10-09,2025-10-06,16,105,Emma Davis,Chat,10.76,3.05,True,5
30496,2025-10-09,2025-10-06,10,105,Emma Davis,Email,18.7,1.13,False,3
30497,2025-10-09,2025-10-06,15,105,Emma Davis,Phone,11.65,1.21,True,5
30498,2025-10-09,2025-10-06,16,101,Alice Johnson,Chat,18.25,1.12,True,1
30499,2025-10-09,2025-10-06,13,104,David Brown,WhatsApp,17.8,0.67,True,5
30500,2025-10-09,2025-10-06,10,106,Frank Miller,WhatsApp,14.75,1.76,True,2
30501,2025-10-09,2025-10-06,16,101,Alice Johnson,Phone,17.82,14.24,True,5
30502,2025-10-09,2025-10-06,8,102,Bob Smith,WhatsApp,20.3,2.59,True,4
30503,2025-10-09,2025-10-06,14,104,David Brown,Phone,21.55,2.83,True,2
30504,2025-10-09,2025-10-06,19,104,David Brown,Email,21.9,14.34,False,1
30505,2025-10-09,2025-10-06,10,102,Bob Smith,Phone,17.38,3.03,True,1
30506,2025-10-09,2025-10-06,10,102,Bob Smith,Email,11.64,1.01,True,4
30507,2025-10-09,2025-10-06,16,101,Alice Johnson,WhatsApp,15.48,4.81,True,4
30508,2025-10-09,2025-10-06,10,102,Bob Smith,Email,23.38,5.45,True,2
30509,2025-10-09,2025-10-06,17,104,David Brown,Chat,12.92,8.97,True,5
30510,2025-10-09,2025-10-06,10,106,Frank Miller,Phone,18.35,3.23,True,2
30511,2025-10-09,2025-10-06,10,105,Emma Davis,Chat,18.15,0.74,True,1
30512,2025-10-09,2025-10-06,18,102,Bob Smith,Chat,14.05,11.53,False,3
30513,2025-10-09,2025-10-06,15,104,David Brown,Phone,16.4,0.55,True,3
30514,2025-10-09,2025-10-06,13,106,Frank Miller,Email,12.81,2.68,True,4
30515,2025-10-09,2025-10-06,10,102,Bob Smith,Phone,15.07,4.63,False,2
30516,2025-10-09,2025-10-06,12,104,David Brown,Phone,12.29,1.97,False,2
30517,2025-10-09,2025-10-06,15,101,Alice Johnson,Phone,15.12,4.77,False,2
30518,2025-10-09,2025-10-06,10,106,Frank Miller,WhatsApp,12.69,5.69,True,4
30519,2025-10-09,2025-10-06,16,103,Carol White,Phone,11.1,1.23,True,4
30520,2025-10-09,2025-10-06,10,105,Emma Davis,Chat,21.36,0.83,True,5
30521,2025-10-09,2025-10-06,19,105,Emma Davis,Chat,6.26,0.43,True,5
30522,2025-10-09,2025-10-06,13,102,Bob Smith,Email,8.05,5.57,False,1
30523,2025-10-09,2025-10-06,12,102,Bob Smith,Chat,17.21,1.12,True,2
30524,2025-10-09,2025-10-06,14,106,Frank Miller,Chat,8.09,0.84,True,1
30525,2025-10-09,2025-10-06,11,102,Bob Smith,WhatsApp,10.39,2.58,True,3
