call_id,date,month,month_name,hour,agent_id,agent_name,channel,duration_minutes,wait_time_minutes,resolved,customer_satisfaction
35634,2025-11-27,2025-11-01,November 2025,14,101,Alice Johnson,Email,22.91,5.66,False,3
35635,2025-11-28,2025-11-01,November 2025,15,106,Frank Miller,Phone,13.65,1.47,False,1
35636,2025-11-28,2025-11-01,November 2025,16,104,David Brown,Phone,20.84,4.41,True,4
35637,2025-11-28,2025-11-01,November 2025,18,106,Frank Miller,Phone,15.33,3.8,False,2
35638,2025-11-28,2025-11-01,November 2025,9,103,Carol White,Email,14.63,0.94,True,2
35639,2025-11-28,2025-11-01,November 2025,15,101,Alice Johnson,Chat,19.65,3.45,True,5
35640,2025-11-28,2025-11-01,November 2025,15,104,David Brown,Phone,15.84,2.6,True,5
35641,2025-11-28,2025-11-01,November 2025,16,105,Emma Davis,Phone,14.13,1.74,True,1
35642,2025-11-28,2025-11-01,November 2025,12,102,Bob Smith,Phone,20.3,7.05,False,3
35643,2025-11-28,2025-11-01,November 2025,16,101,Alice Johnson,Phone,20.58,0.17,False,3
35644,2025-11-28,2025-11-01,November 2025,17,106,Frank Miller,Chat,9.83,6.05,True,4
35645,2025-11-28,2025-11-01,November 2025,9,103,Carol White,WhatsApp,21.52,1.14,True,3
35646,2025-11-28,2025-11-01,November 2025,10,102,Bob Smith,Phone,20.27,1.02,True,4
35647,2025-11-28,2025-11-01,November 2025,15,103,Carol White,WhatsApp,19.57,2.81,True,4
35648,2025-11-28,2025-11-01,November 2025,12,102,Bob Smith,Phone,17.78,3.97,True,3
35649,2025-11-28,2025-11-01,November 2025,14,105,Emma Davis,Chat,20.98,7.02,True,3
35650,2025-11-28,2025-11-01,November 2025,18,106,Frank Miller,Phone,17.13,3.54,False,2
35651,2025-11-28,2025-11-01,November 2025,17,106,Frank Miller,WhatsApp,11.64,6.89,False,3
35652,2025-11-28,2025-11-01,November 2025,10,103,Carol White,Email,13.8,7.32,True,3
35653,2025-11-28,2025-11-01,November 2025,18,103,Carol White,Chat,19.32,1.3,True,1
35654,2025-11-28,2025-11-01,November 2025,11,106,Frank Miller,WhatsApp,16.51,11.08,False,3
35655,2025-11-28,2025-11-01,November 2025,19,101,Alice Johnson,Phone,10.61,6.85,False,1
35656,2025-11-28,2025-11-01,November 2025,10,103,Carol White,Phone,7.68,2.81,True,4
35657,2025-11-28,2025-11-01,November 2025,9,103,Carol White,WhatsApp,18.24,1.44,True,2
35658,2025-11-28,2025-11-01,November 2025,11,103,Carol White,Phone,11.7,0.64,True,4
35659,2025-11-28,2025-11-01,November 2025,19,101,Alice Johnson,Phone,20.1,0.59,True,3
35660,2025-11-28,2025-11-01,November 2025,13,101,Alice Johnson,Phone,14.17,0.98,True,1
35661,2025-11-28,2025-11-01,November 2025,8,103,Carol White,Chat,29.02,3.84,True,5
35662,2025-11-28,2025-11-01,November 2025,8,101,Alice Johnson,Chat,15.9,0.63,True,3
35663,2025-11-28,2025-11-01,November 2025,13,104,David Brown,Chat,20.19,1.38,True,5
35664,2025-11-28,2025-11-01,November 2025,9,103,Carol White,Phone,17.14,0.75,False,3
35665,2025-11-28,2025-11-01,November 2025,9,103,Carol White,Phone,19.21,4.82,False,2
35666,2025-11-28,2025-11-01,November 2025,12,102,Bob Smith,Phone,22.42,2.0,True,3
35667,2025-11-28,2025-11-01,November 2025,13,101,Alice Johnson,Phone,6.54,1.87,False,1
35668,2025-11-28,2025-11-01,November 2025,14,101,Alice Johnson,WhatsApp,12.9,2.25,True,5
35669,2025-11-28,2025-11-01,November 2025,11,103,Carol White,Phone,7.31,3.17,True,2
35670,2025-11-28,2025-11-01,November 2025,15,106,Frank Miller,WhatsApp,13.32,4.87,True,1
35671,2025-11-28,2025-11-01,November 2025,9,102,Bob Smith,Chat,23.89,1.5,True,5
35672,2025-11-28,2025-11-01,November 2025,14,103,Carol White,Phone,6.88,0.19,True,3
35673,2025-11-28,2025-11-01,November 2025,15,102,Bob Smith,Phone,16.11,0.11,True,3
35674,2025-11-28,2025-11-01,November 2025,14,105,Emma Davis,Phone,13.05,2.62,True,5
35675,2025-11-28,2025-11-01,November 2025,18,101,Alice Johnson,Chat,15.77,9.74,True,2
35676,2025-11-28,2025-11-01,November 2025,15,105,Emma Davis,Email,12.93,2.12,True,5
35677,2025-11-28,2025-11-01,November 2025,9,105,Emma Davis,Chat,6.98,0.14,False,2
35678,2025-11-28,2025-11-01,November 2025,13,105,Emma Davis,Email,4.53,2.57,True,1
35679,2025-11-28,2025-11-01,November 2025,10,102,Bob Smith,Phone,11.83,1.11,True,1
35680,2025-11-28,2025-11-01,November 2025,17,101,Alice Johnson,Email,20.73,3.76,False,2
35681,2025-11-28,2025-11-01,November 2025,15,104,David Brown,WhatsApp,15.61,1.17,True,3
35682,2025-11-28,2025-11-01,November 2025,15,101,Alice Johnson,Phone,17.26,3.29,True,2
35683,2025-11-28,2025-11-01,November 2025,19,103,Carol White,Chat,17.79,0.16,True,5
35684,2025-11-28,2025-11-01,November 2025,8,106,Frank Miller,Phone,2.91,1.13,True,3
35685,2025-11-28,2025-11-01,November 2025,11,106,Frank Miller,WhatsApp,17.47,3.38,True,1
35686,2025-11-28,2025-11-01,November 2025,11,106,Frank Miller,Phone,14.88,8.34,True,2
35687,2025-11-28,2025-11-01,November 2025,17,104,David Brown,Phone,17.15,0.49,True,5
35688,2025-11-28,2025-11-01,November 2025,13,104,David Brown,Email,15.51,1.25,False,2
35689,2025-11-28,2025-11-01,November 2025,11,101,Alice Johnson,Phone,23.04,2.6,True,2
35690,2025-11-28,2025-11-01,November 2025,16,103,Carol White,Phone,15.45,6.08,True,2
35691,2025-11-28,2025-11-01,November 2025,16,103,Carol White,Chat,16.1,5.4,True,5
35692,2025-11-28,2025-11-01,November 2025,13,101,Alice Johnson,Email,8.26,0.35,False,3
35693,2025-11-28,2025-11-01,November 2025,9,105,Emma Davis,Email,17.02,2.83,True,5
35694,2025-11-28,2025-11-01,November 2025,12,103,Carol White,WhatsApp,12.15,8.19,True,1
35695,2025-11-28,2025-11-01,November 2025,11,102,Bob Smith,Phone,13.7,0.25,False,3
35696,2025-11-28,2025-11-01,November 2025,12,106,Frank Miller,Email,17.02,0.11,True,2
35697,2025-11-28,2025-11-01,November 2025,12,102,Bob Smith,Chat,17.12,0.73,True,4
35698,2025-11-28,2025-11-01,November 2025,19,103,Carol White,Phone,17.88,0.0,True,1
35699,2025-11-28,2025-11-01,November 2025,10,103,Carol White,Phone,16.28,0.44,False,3
35700,2025-11-28,2025-11-01,November 2025,16,103,Carol White,Email,20.19,1.83,True,2
35701,2025-11-28,2025-11-01,November 2025,10,101,Alice Johnson,WhatsApp,12.69,6.37,True,3
35702,2025-11-28,2025-11-01,November 2025,8,101,Alice Johnson,Chat,18.39,1.23,True,2
35703,2025-11-28,2025-11-01,November 2025,19,102,Bob Smith,Chat,11.84,2.76,True,4
35704,2025-11-28,2025-11-01,November 2025,11,103,Carol White,Email,20.19,1.21,True,4
35705,2025-11-28,2025-11-01,November 2025,16,105,Emma Davis,WhatsApp,11.37,0.15,True,5
35706,2025-11-28,2025-11-01,November 2025,14,106,Frank Miller,WhatsApp,10.29,3.91,True,2
35707,2025-11-28,2025-11-01,November 2025,19,106,Frank Miller,Phone,18.71,0.9,True,3
35708,2025-11-28,2025-11-01,November 2025,17,106,Frank Miller,Phone,3.13,2.46,False,1
35709,2025-11-28,2025-11-01,November 2025,19,105,Emma Davis,Phone,6.93,4.03,True,5
35710,2025-11-28,2025-11-01,November 2025,18,101,Alice Johnson,Phone,13.77,1.98,True,2
35711,2025-11-28,2025-11-01,November 2025,8,103,Carol White,WhatsApp,7.35,5.34,True,2
35712,2025-11-28,2025-11-01,November 2025,19,101,Alice Johnson,Phone,9.48,1.57,True,3
35713,2025-11-28,2025-11-01,November 2025,16,101,Alice Johnson,Phone,23.77,6.49,False,2
35714,2025-11-28,2025-11-01,November 2025,12,102,Bob Smith,WhatsApp,12.49,0.27,True,3
35715,2025-11-28,2025-11-01,November 2025,14,105,Emma Davis,Phone,19.44,0.34,False,1
35716,2025-11-28,2025-11-01,November 2025,9,101,Alice Johnson,WhatsApp,18.86,5.33,True,1
35717,2025-11-28,2025-11-01,November 2025,19,105,Emma Davis,Phone,15.34,4.7,True,4
35718,2025-11-28,2025-11-01,November 2025,10,103,Carol White,Phone,6.92,1.68,True,1
35719,2025-11-28,2025-11-01,November 2025,10,105,Emma Davis,Chat,3.28,0.07,True,5
35720,2025-11-28,2025-11-01,November 2025,10,106,Frank Miller,Email,7.44,2.66,True,1
35721,2025-11-28,2025-11-01,November 2025,9,102,Bob Smith,Phone,19.94,3.63,True,5
35722,2025-11-28,2025-11-01,November 2025,16,106,Frank Miller,Email,14.99,0.11,True,2
35723,2025-11-28,2025-11-01,November 2025,9,104,David Brown,Phone,11.95,1.35,True,5
35724,2025-11-28,2025-11-01,November 2025,10,102,Bob Smith,Phone,15.35,0.75,True,1
35725,2025-11-28,2025-11-01,November 2025,12,106,Frank Miller,WhatsApp,13.25,6.01,False,2
35726,2025-11-28,2025-11-01,November 2025,17,105,Emma Davis,Phone,14.4,0.63,True,5
35727,2025-11-28,2025-11-01,November 2025,16,103,Carol White,Phone,18.06,1.68,True,2
35728,2025-11-28,2025-11-01,November 2025,10,106,Frank Miller,Phone,16.06,3.45,True,5
35729,2025-11-28,2025-11-01,November 2025,14,106,Frank Miller,Phone,15.15,9.33,True,1
35730,2025-11-28,2025-11-01,November 2025,16,101,Alice Johnson,Phone,14.28,1.0,True,4
35731,2025-11-28,2025-11-01,November 2025,10,102,Bob Smith,Email,21.43,2.62,False,1
35732,2025-11-28,2025-11-01,November 2025,16,103,Carol White,Chat,16.05,1.3,True,2
35733,2025-11-28,2025-11-01,November 2025,13,102,Bob Smith,Email,8.95,0.15,True,1
35734,2025-11-28,2025-11-01,November 2025,10,102,Bob Smith,Chat,16.94,4.45,True,4
35735,2025-11-28,2025-11-01,November 2025,11,103,Carol White,Chat,19.58,2.2,True,2
35736,2025-11-28,2025-11-01,November 2025,13,101,Alice Johnson,Phone,8.01,1.0,True,1
35737,2025-11-28,2025-11-01,November 2025,19,104,David Brown,Phone,13.59,2.28,True,5
35738,2025-11-28,2025-11-01,November 2025,16,101,Alice Johnson,WhatsApp,11.28,9.75,True,5
35739,2025-11-28,2025-11-01,November 2025,10,102,Bob Smith,Phone,10.36,0.67,True,3
35740,2025-11-28,2025-11-01,November 2025,19,102,Bob Smith,Phone,26.26,0.95,False,2
35741,2025-11-28,2025-11-01,November 2025,18,105,Emma Davis,Phone,15.77,1.29,False,1
35742,2025-11-28,2025-11-01,November 2025,16,102,Bob Smith,WhatsApp,10.74,3.43,True,4
35743,2025-11-28,2025-11-01,November 2025,13,102,Bob Smith,Phone,27.69,0.45,True,2
35744,2025-11-28,2025-11-01,November 2025,19,101,Alice Johnson,Phone,1.0,1.04,False,2
35745,2025-11-28,2025-11-01,November 2025,10,104,David Brown,Chat,15.4,1.6,True,2
35746,2025-11-28,2025-11-01,November 2025,11,103,Carol White,Phone,12.33,10.01,True,5
35747,2025-11-28,2025-11-01,November 2025,15,106,Frank Miller,Phone,23.82,9.46,True,5
35748,2025-11-28,2025-11-01,November 2025,9,101,Alice Johnson,Email,16.3,5.59,True,4
35749,2025-11-28,2025-11-01,November 2025,15,103,Carol White,Chat,11.61,4.93,True,2
35750,2025-11-28,2025-11-01,November 2025,11,105,Emma Davis,Chat,16.71,2.89,True,2
35751,2025-11-29,2025-11-01,November 2025,13,101,Alice Johnson,WhatsApp,9.64,2.16,True,2
35752,2025-11-29,2025-11-01,November 2025,12,103,Carol White,Chat,24.42,0.05,True,2
35753,2025-11-29,2025-11-01,November 2025,14,106,Frank Miller,Phone,14.98,1.19,True,2
35754,2025-11-29,2025-11-01,November 2025,9,104,David Brown,Email,20.72,1.24,True,4
35755,2025-11-29,2025-11-01,November 2025,18,104,David Brown,Email,18.18,1.32,True,4
35756,2025-11-29,2025-11-01,November 2025,10,102,Bob Smith,Phone,11.21,4.7,False,2
35757,2025-11-29,2025-11-01,November 2025,8,102,Bob Smith,Phone,14.88,3.51,True,1
35758,2025-11-29,2025-11-01,November 2025,18,105,Emma Davis,Phone,15.65,1.96,True,1
35759,2025-11-29,2025-11-01,November 2025,16,104,David Brown,Phone,3.95,2.39,True,3
35760,2025-11-29,2025-11-01,November 2025,19,102,Bob Smith,Email,16.82,9.68,True,3
35761,2025-11-29,2025-11-01,November 2025,9,105,Emma Davis,Phone,5.98,1.36,False,1
35762,2025-11-29,2025-11-01,November 2025,13,104,David Brown,Phone,20.35,1.65,False,2
35763,2025-11-29,2025-11-01,November 2025,11,103,Carol White,Phone,9.84,0.98,False,1
35764,2025-11-29,2025-11-01,November 2025,14,103,Carol White,Email,23.16,0.06,True,3
35765,2025-11-29,2025-11-01,November 2025,9,104,David Brown,WhatsApp,18.45,2.55,True,2
35766,2025-11-29,2025-11-01,November 2025,18,103,Carol White,WhatsApp,23.73,1.13,False,1
35767,2025-11-29,2025-11-01,November 2025,9,104,David Brown,Phone,15.82,3.54,True,4
35768,2025-11-29,2025-11-01,November 2025,13,102,Bob Smith,Phone,12.17,3.91,True,4
35769,2025-11-29,2025-11-01,November 2025,17,104,David Brown,WhatsApp,17.42,3.21,True,1
35770,2025-11-29,2025-11-01,November 2025,15,103,Carol White,Phone,18.13,1.32,True,4
35771,2025-11-30,2025-11-01,November 2025,14,102,Bob Smith,Phone,17.59,1.23,True,4
35772,2025-11-30,2025-11-01,November 2025,18,103,Carol White,Phone,18.17,0.31,True,1
35773,2025-11-30,2025-11-01,November 2025,12,105,Emma Davis,WhatsApp,13.25,8.52,True,2
35774,2025-11-30,2025-11-01,November 2025,19,102,Bob Smith,WhatsApp,19.18,4.33,True,5
35775,2025-11-30,2025-11-01,November 2025,9,103,Carol White,Phone,8.35,0.23,True,5
35776,2025-11-30,2025-11-01,November 2025,9,103,Carol White,Email,20.43,4.77,True,1
35777,2025-11-30,2025-11-01,November 2025,17,106,Frank Miller,Phone,19.89,2.17,True,2
35778,2025-11-30,2025-11-01,November 2025,13,102,Bob Smith,Phone,16.29,0.63,False,3
35779,2025-11-30,2025-11-01,November 2025,19,106,Frank Miller,Email,15.81,0.08,True,5
35780,2025-11-30,2025-11-01,November 2025,13,102,Bob Smith,Email,9.73,1.93,True,1
35781,2025-11-30,2025-11-01,November 2025,8,105,Emma Davis,Phone,16.15,10.87,True,2
35782,2025-11-30,2025-11-01,November 2025,18,105,Emma Davis,Chat,22.72,3.1,True,4
35783,2025-11-30,2025-11-01,November 2025,18,105,Emma Davis,Phone,7.95,8.92,False,1
35784,2025-11-30,2025-11-01,November 2025,15,102,Bob Smith,Phone,19.68,5.29,True,5
35785,2025-11-30,2025-11-01,November 2025,19,106,Frank Miller,Chat,21.6,2.73,False,1
35786,2025-11-30,2025-11-01,November 2025,14,105,Emma Davis,Phone,13.08,4.24,True,5
35787,2025-11-30,2025-11-01,November 2025,10,102,Bob Smith,Phone,12.15,1.17,True,5
35788,2025-11-30,2025-11-01,November 2025,18,103,Carol White,WhatsApp,17.25,7.57,True,1
35789,2025-11-30,2025-11-01,November 2025,15,104,David Brown,Phone,19.31,1.22,True,4
35790,2025-11-30,2025-11-01,November 2025,8,103,Carol White,WhatsApp,14.34,6.84,False,1
35791,2025-11-30,2025-11-01,November 2025,13,104,David Brown,Phone,11.52,7.37,True,5
35792,2025-11-30,2025-11-01,November 2025,13,103,Carol White,Phone,9.84,7.12,True,1
35793,2025-11-30,2025-11-01,November 2025,8,103,Carol White,Phone,13.17,0.35,True,3
35794,2025-11-30,2025-11-01,November 2025,11,104,David Brown,Phone,17.45,1.62,True,1
35795,2025-11-30,2025-11-01,November 2025,18,103,Carol White,Phone,16.5,0.47,False,2
35796,2025-11-30,2025-11-01,November 2025,12,104,David Brown,Phone,18.67,2.2,False,3
35797,2025-12-01,2025-12-01,December 2025,18,106,Frank Miller,WhatsApp,12.61,1.02,False,2
35798,2025-12-01,2025-12-01,December 2025,14,101,Alice Johnson,Chat,15.64,3.33,True,2
35799,2025-12-01,2025-12-01,December 2025,19,103,Carol White,Chat,15.79,3.01,True,5
35800,2025-12-01,2025-12-01,December 2025,9,105,Emma Davis,Email,8.81,7.21,True,1
35801,2025-12-01,2025-12-01,December 2025,10,101,Alice Johnson,Phone,23.28,1.27,True,5
35802,2025-12-01,2025-12-01,December 2025,15,102,Bob Smith,Email,13.42,5.86,True,4
35803,2025-12-01,2025-12-01,December 2025,10,103,Carol White,Chat,10.21,0.3,True,4
35804,2025-12-01,2025-12-01,December 2025,13,103,Carol White,WhatsApp,18.38,3.34,True,5
35805,2025-12-01,2025-12-01,December 2025,10,102,Bob Smith,Phone,13.06,1.33,True,2
35806,2025-12-01,2025-12-01,December 2025,19,101,Alice Johnson,Phone,5.14,3.16,True,2
35807,2025-12-01,2025-12-01,December 2025,19,105,Emma Davis,Email,20.09,3.44,True,5
35808,2025-12-01,2025-12-01,December 2025,14,103,Carol White,Email,15.55,3.84,True,5
35809,2025-12-01,2025-12-01,December 2025,13,103,Carol White,Chat,8.24,2.09,True,3
35810,2025-12-01,2025-12-01,December 2025,14,101,Alice Johnson,WhatsApp,14.62,1.78,True,5
35811,2025-12-01,2025-12-01,December 2025,15,106,Frank Miller,Email,8.13,2.12,False,2
35812,2025-12-01,2025-12-01,December 2025,18,106,Frank Miller,Phone,8.45,3.31,True,5
35813,2025-12-01,2025-12-01,December 2025,10,101,Alice Johnson,Chat,19.27,1.13,True,4
35814,2025-12-01,2025-12-01,December 2025,15,106,Frank Miller,Chat,14.62,0.72,True,4
35815,2025-12-01,2025-12-01,December 2025,19,106,Frank Miller,WhatsApp,13.3,1.33,False,3
35816,2025-12-01,2025-12-01,December 2025,8,104,David Brown,Email,14.51,1.39,True,4
35817,2025-12-01,2025-12-01,December 2025,18,106,Frank Miller,WhatsApp,12.1,0.69,True,2
35818,2025-12-01,2025-12-01,December 2025,19,104,David Brown,Phone,9.65,7.62,True,5
35819,2025-12-01,2025-12-01,December 2025,8,102,Bob Smith,Phone,12.61,1.5,True,5
35820,2025-12-01,2025-12-01,December 2025,13,105,Emma Davis,Phone,12.72,1.33,False,3
35821,2025-12-01,2025-12-01,December 2025,8,102,Bob Smith,Chat,13.77,1.69,True,5
35822,2025-12-01,2025-12-01,December 2025,15,103,Carol White,Phone,12.08,0.14,True,1
35823,2025-12-01,2025-12-01,December 2025,12,102,Bob Smith,Chat,14.84,1.24,True,3
35824,2025-12-01,2025-12-01,December 2025,19,106,Frank Miller,Chat,19.37,0.88,False,2
35825,2025-12-01,2025-12-01,December 2025,17,104,David Brown,Chat,19.55,4.0,True,5
35826,2025-12-01,2025-12-01,December 2025,18,105,Emma Davis,WhatsApp,8.24,2.76,True,1
35827,2025-12-01,2025-12-01,December 2025,15,102,Bob Smith,Email,16.73,1.41,True,5
35828,2025-12-01,2025-12-01,December 2025,12,104,David Brown,WhatsApp,7.31,1.85,True,4
35829,2025-12-01,2025-12-01,December 2025,19,104,David Brown,Phone,15.4,9.15,True,1
35830,2025-12-01,2025-12-01,December 2025,11,101,Alice Johnson,Phone,18.33,1.82,True,5
35831,2025-12-01,2025-12-01,December 2025,9,103,Carol White,Email,11.18,3.44,True,1
35832,2025-12-01,2025-12-01,December 2025,10,105,Emma Davis,Email,15.8,1.18,False,1
35833,2025-12-01,2025-12-01,December 2025,15,101,Alice Johnson,Chat,16.36,4.67,False,1
35834,2025-12-01,2025-12-01,December 2025,11,103,Carol White,WhatsApp,19.79,4.83,True,1
35835,2025-12-01,2025-12-01,December 2025,8,101,Alice Johnson,Phone,18.77,3.59,True,1
35836,2025-12-01,2025-12-01,December 2025,9,105,Emma Davis,Phone,7.88,0.77,True,3
35837,2025-12-01,2025-12-01,December 2025,19,104,David Brown,Phone,12.33,5.89,True,3
35838,2025-12-01,2025-12-01,December 2025,11,105,Emma Davis,Phone,11.09,4.05,False,2
35839,2025-12-01,2025-12-01,December 2025,15,105,Emma Davis,Phone,14.78,0.92,True,1
35840,2025-12-01,2025-12-01,December 2025,18,101,Alice Johnson,WhatsApp,14.71,2.24,True,5
35841,2025-12-01,2025-12-01,December 2025,10,103,Carol White,Chat,15.9,4.62,True,3
35842,2025-12-01,2025-12-01,December 2025,17,105,Emma Davis,WhatsApp,21.65,0.96,True,1
35843,2025-12-01,2025-12-01,December 2025,18,101,Alice Johnson,WhatsApp,10.94,12.34,True,5
35844,2025-12-01,2025-12-01,December 2025,16,106,Frank Miller,Phone,18.62,1.63,True,3
35845,2025-12-01,2025-12-01,December 2025,11,101,Alice Johnson,Email,11.95,2.03,True,1
35846,2025-12-01,2025-12-01,December 2025,17,103,Carol White,Phone,11.9,3.97,True,2
35847,2025-12-01,2025-12-01,December 2025,15,104,David Brown,Chat,15.15,0.22,False,3
35848,2025-12-01,2025-12-01,December 2025,18,102,Bob Smith,Phone,17.2,2.41,True,2
35849,2025-12-01,2025-12-01,December 2025,8,106,Frank Miller,WhatsApp,7.25,1.42,True,3
35850,2025-12-01,2025-12-01,December 2025,13,105,Emma Davis,Email,13.14,0.3,True,3
35851,2025-12-01,2025-12-01,December 2025,8,104,David Brown,Chat,19.48,0.09,True,2
35852,2025-12-01,2025-12-01,December 2025,9,105,Emma Davis,Phone,11.97,9.43,True,5
35853,2025-12-01,2025-12-01,December 2025,16,103,Carol White,Phone,19.68,1.17,True,1
35854,2025-12-01,2025-12-01,December 2025,14,106,Frank Miller,Phone,21.12,1.4,True,1
35855,2025-12-01,2025-12-01,December 2025,19,101,Alice Johnson,Phone,9.87,1.24,True,5
35856,2025-12-01,2025-12-01,December 2025,17,102,Bob Smith,Phone,12.34,1.37,True,3
35857,2025-12-01,2025-12-01,December 2025,9,105,Emma Davis,Chat,10.87,0.01,False,3
35858,2025-12-01,2025-12-01,December 2025,14,101,Alice Johnson,Chat,10.08,1.34,True,5
35859,2025-12-01,2025-12-01,December 2025,18,103,Carol White,Phone,19.09,1.47,True,2
35860,2025-12-01,2025-12-01,December 2025,12,102,Bob Smith,Phone,12.26,1.76,True,4
35861,2025-12-01,2025-12-01,December 2025,12,105,Emma Davis,Email,16.74,0.29,True,5
35862,2025-12-01,2025-12-01,December 2025,14,105,Emma Davis,Phone,11.24,0.75,True,5
35863,2025-12-01,2025-12-01,December 2025,11,102,Bob Smith,WhatsApp,1.0,8.16,True,4
35864,2025-12-01,2025-12-01,December 2025,17,103,Carol White,Phone,16.35,2.3,True,1
35865,2025-12-01,2025-12-01,December 2025,13,103,Carol White,Chat,11.98,0.41,False,3
35866,2025-12-01,2025-12-01,December 2025,8,106,Frank Miller,Chat,14.28,1.47,True,5
35867,2025-12-01,2025-12-01,December 2025,19,106,Frank Miller,Chat,19.81,10.35,True,1
35868,2025-12-01,2025-12-01,December 2025,15,103,Carol White,Chat,24.08,7.18,True,4
35869,2025-12-01,2025-12-01,December 2025,12,103,Carol White,Phone,12.12,1.0,False,3
35870,2025-12-01,2025-12-01,December 2025,8,105,Emma Davis,Chat,7.81,2.56,True,3
35871,2025-12-01,2025-12-01,December 2025,10,104,David Brown,Phone,15.67,1.89,True,3
35872,2025-12-01,2025-12-01,December 2025,13,102,Bob Smith,Phone,21.58,0.03,True,3
35873,2025-12-01,2025-12-01,December 2025,16,105,Emma Davis,Phone,14.44,0.85,False,1
35874,2025-12-01,2025-12-01,December 2025,10,102,Bob Smith,Phone,17.44,5.0,True,2
35875,2025-12-01,2025-12-01,December 2025,8,102,Bob Smith,Phone,14.58,0.62,True,5
35876,2025-12-01,2025-12-01,December 2025,10,104,David Brown,Email,10.95,1.1,True,1
35877,2025-12-01,2025-12-01,December 2025,17,106,Frank Miller,Phone,10.92,1.29,True,4
35878,2025-12-01,2025-12-01,December 2025,14,103,Carol White,Phone,18.9,3.47,True,5
35879,2025-12-01,2025-12-01,December 2025,14,101,Alice Johnson,Phone,22.56,0.38,True,4
35880,2025-12-01,2025-12-01,December 2025,16,102,Bob Smith,WhatsApp,3.19,0.67,True,3
35881,2025-12-01,2025-12-01,December 2025,8,105,Emma Davis,WhatsApp,14.1,0.52,False,3
35882,2025-12-01,2025-12-01,December 2025,19,104,David Brown,Phone,7.52,0.25,True,3
35883,2025-12-01,2025-12-01,December 2025,10,106,Frank Miller,Phone,16.32,2.2,True,1
35884,2025-12-01,2025-12-01,December 2025,11,105,Emma Davis,Email,20.35,1.31,True,1
35885,2025-12-01,2025-12-01,December 2025,15,103,Carol White,Chat,14.88,1.97,True,3
35886,2025-12-01,2025-12-01,December 2025,9,104,David Brown,Email,9.45,4.72,True,1
35887,2025-12-01,2025-12-01,December 2025,18,104,David Brown,Email,17.66,2.4,True,5
35888,2025-12-01,2025-12-01,December 2025,12,106,Frank Miller,WhatsApp,15.43,7.64,False,1
35889,2025-12-01,2025-12-01,December 2025,13,104,David Brown,Chat,16.05,1.72,True,4
35890,2025-12-01,2025-12-01,December 2025,12,102,Bob Smith,Phone,13.94,5.54,False,3
35891,2025-12-01,2025-12-01,December 2025,11,106,Frank Miller,Email,15.16,2.69,True,5
35892,2025-12-01,2025-12-01,December 2025,13,105,Emma Davis,Email,15.96,4.15,True,2
35893,2025-12-01,2025-12-01,December 2025,11,101,Alice Johnson,Email,10.62,1.27,True,4
35894,2025-12-01,2025-12-01,December 2025,14,103,Carol White,Email,14.62,5.11,True,2
35895,2025-12-01,2025-12-01,December 2025,13,101,Alice Johnson,WhatsApp,14.49,3.44,True,4
35896,2025-12-01,2025-12-01,December 2025,15,105,Emma Davis,Phone,14.59,1.1,True,2
35897,2025-12-01,2025-12-01,December 2025,18,106,Frank Miller,Email,18.4,1.65,True,2
35898,2025-12-01,2025-12-01,December 2025,15,102,Bob Smith,Email,19.15,2.21,False,3
35899,2025-12-01,2025-12-01,December 2025,16,106,Frank Miller,Phone,4.84,3.35,True,2
35900,2025-12-01,2025-12-01,December 2025,9,101,Alice Johnson,Chat,8.46,0.54,True,4
35901,2025-12-01,2025-12-01,December 2025,12,106,Frank Miller,Phone,11.95,0.02,True,2
35902,2025-12-01,2025-12-01,December 2025,15,102,Bob Smith,Phone,14.94,0.96,True,2
35903,2025-12-01,2025-12-01,December 2025,19,102,Bob Smith,Chat,22.73,1.78,True,1
35904,2025-12-01,2025-12-01,December 2025,17,102,Bob Smith,Chat,17.15,1.01,True,1
35905,2025-12-01,2025-12-01,December 2025,11,104,David Brown,Phone,13.59,9.86,False,2
35906,2025-12-01,2025-12-01,December 2025,17,102,Bob Smith,Phone,14.24,1.79,True,4
35907,2025-12-01,2025-12-01,December 2025,12,104,David Brown,Email,13.45,0.59,True,4
35908,2025-12-01,2025-12-01,December 2025,9,103,Carol White,Phone,9.11,4.01,True,1
35909,2025-12-01,2025-12-01,December 2025,9,106,Frank Miller,WhatsApp,15.32,1.89,True,5
35910,2025-12-01,2025-12-01,December 2025,14,102,Bob Smith,WhatsApp,25.79,0.91,True,2
35911,2025-12-01,2025-12-01,December 2025,14,101,Alice Johnson,Email,23.27,1.0,False,1
35912,2025-12-01,2025-12-01,December 2025,10,101,Alice Johnson,Phone,23.13,1.72,True,2
35913,2025-12-01,2025-12-01,December 2025,8,103,Carol White,Chat,8.52,7.58,True,5
35914,2025-12-01,2025-12-01,December 2025,12,101,Alice Johnson,WhatsApp,11.69,1.79,False,3
35915,2025-12-01,2025-12-01,December 2025,13,104,David Brown,Chat,13.84,10.4,False,2
35916,2025-12-01,2025-12-01,December 2025,17,105,Emma Davis,Phone,15.12,7.46,True,2
35917,2025-12-01,2025-12-01,December 2025,18,102,Bob Smith,Phone,12.89,0.04,True,2
35918,2025-12-01,2025-12-01,December 2025,18,105,Emma Davis,Email,23.59,2.76,True,1
